1.000000 0.03433271 0.05469790 0.57349398 0.69791667 0.03430181
2.000000 0.04036351 0.05469790 0.57349398 0.69791667 0.03430181
3.000000 0.04373103 0.05469790 0.58674699 0.71875000 0.03430181
4.000000 0.03834535 0.05469790 0.58674699 0.71875000 0.03430181
5.000000 0.03522407 0.05469790 0.57228916 0.68750000 0.03430181
6.000000 0.03856890 0.05469790 0.57831325 0.71875000 0.03430181
7.000000 0.03816688 0.05469790 0.57831325 0.71875000 0.03430181
8.000000 0.03543646 0.05469790 0.58674699 0.71875000 0.03430181
9.000000 0.03511934 0.05469790 0.60722892 0.70833333 0.03430181
10.000000 0.03534824 0.05469790 0.57228916 0.68750000 0.03430181
11.000000 0.03541838 0.05469790 0.55783133 0.72916667 0.03430181
12.000000 0.03509597 0.05469790 0.60361446 0.71875000 0.03430181
13.000000 0.03471695 0.04904285 0.60361446 0.71875000 0.03430181
14.000000 0.03467823 0.04904285 0.60361446 0.71875000 0.03430181
15.000000 0.03466352 0.04904285 0.60361446 0.71875000 0.03430181
16.000000 0.03456344 0.04904285 0.60361446 0.71875000 0.03430181
17.000000 0.03456855 0.04904285 0.60361446 0.71875000 0.03430181
18.000000 0.03447009 0.04904285 0.57469880 0.72916667 0.03430181
19.000000 0.03444283 0.04904285 0.57469880 0.72916667 0.03430181
20.000000 0.03446454 0.04904285 0.60361446 0.71875000 0.03430181
21.000000 0.03439592 0.04904285 0.60361446 0.71875000 0.03430181
22.000000 0.03440371 0.04904285 0.60361446 0.71875000 0.03430181
23.000000 0.03441364 0.04904285 0.57469880 0.72916667 0.03430181
24.000000 0.03439660 0.04904285 0.57469880 0.72916667 0.03430181
25.000000 0.03437879 0.05042594 0.60361446 0.71875000 0.03430181
26.000000 0.03436055 0.05042594 0.60361446 0.71875000 0.03430181
27.000000 0.03436126 0.05042594 0.60361446 0.71875000 0.03430181
28.000000 0.03436327 0.05042594 0.57469880 0.72916667 0.03430181
29.000000 0.03436483 0.05042594 0.60361446 0.71875000 0.03430181
30.000000 0.03435771 0.05042594 0.60361446 0.71875000 0.03430181
31.000000 0.03434184 0.05042594 0.60361446 0.71875000 0.03430181
32.000000 0.03433101 0.05042594 0.60361446 0.71875000 0.03430181
33.000000 0.03433081 0.05042594 0.60361446 0.71875000 0.03430181
34.000000 0.03433605 0.05042594 0.60361446 0.71875000 0.03430181
35.000000 0.03433642 0.05042594 0.60361446 0.71875000 0.03430181
36.000000 0.03433451 0.05042594 0.57469880 0.72916667 0.03430181
37.000000 0.03432552 0.05110320 0.57469880 0.72916667 0.03430181
38.000000 0.03431885 0.05110320 0.60361446 0.71875000 0.03430181
39.000000 0.03431773 0.05110320 0.57469880 0.72916667 0.03430181
40.000000 0.03431008 0.05110320 0.60361446 0.71875000 0.03430181
41.000000 0.03431002 0.05110320 0.60361446 0.71875000 0.03430181
42.000000 0.03431472 0.05110320 0.57469880 0.72916667 0.03430181
43.000000 0.03430897 0.05110320 0.57469880 0.72916667 0.03430181
44.000000 0.03430705 0.05110320 0.60361446 0.71875000 0.03430181
45.000000 0.03430964 0.05110320 0.60361446 0.71875000 0.03430181
46.000000 0.03430737 0.05110320 0.60361446 0.71875000 0.03430181
47.000000 0.03430741 0.05110320 0.60361446 0.71875000 0.03430181
48.000000 0.03430493 0.05110320 0.60361446 0.71875000 0.03430181
49.000000 0.03430546 0.05115283 0.60361446 0.71875000 0.03430181
50.000000 0.03430333 0.05115283 0.60361446 0.71875000 0.03430181
51.000000 0.03430260 0.05115283 0.60361446 0.71875000 0.03430181
52.000000 0.03430052 0.05122442 0.60361446 0.71875000 0.03430052
53.000000 0.03429657 0.05122618 0.60361446 0.71875000 0.03429657
54.000000 0.03429214 0.05119471 0.60361446 0.71875000 0.03429214
55.000000 0.03428917 0.05111632 0.60361446 0.71875000 0.03428917
56.000000 0.03428839 0.05116536 0.60361446 0.71875000 0.03428839
57.000000 0.03428752 0.05128972 0.57469880 0.72916667 0.03428752
58.000000 0.03428701 0.05128817 0.60361446 0.71875000 0.03428701
59.000000 0.03427798 0.05127715 0.60361446 0.71875000 0.03427798
60.000000 0.03427446 0.05134385 0.57469880 0.72916667 0.03427446
61.000000 0.03427134 0.05130199 0.60361446 0.71875000 0.03427134
62.000000 0.03426704 0.05143033 0.60361446 0.71875000 0.03426704
63.000000 0.03425744 0.05111918 0.60361446 0.71875000 0.03425744
64.000000 0.03427094 0.05111918 0.60361446 0.71875000 0.03425744
65.000000 0.03426373 0.05111918 0.60361446 0.71875000 0.03425744
66.000000 0.03425419 0.05130702 0.60361446 0.71875000 0.03425419
67.000000 0.03443555 0.05130702 0.60240964 0.70833333 0.03425419
68.000000 0.03497254 0.05130702 0.60240964 0.70833333 0.03425419
69.000000 0.03494992 0.05130702 0.60361446 0.71875000 0.03425419
70.000000 0.03435123 0.05130702 0.60361446 0.71875000 0.03425419
71.000000 0.03428392 0.05130702 0.60361446 0.71875000 0.03425419
72.000000 0.03426376 0.05130702 0.60361446 0.71875000 0.03425419
73.000000 0.03432761 0.05102087 0.60361446 0.71875000 0.03425419
74.000000 0.03433442 0.05102087 0.60361446 0.71875000 0.03425419
75.000000 0.03426640 0.05102087 0.60361446 0.71875000 0.03425419
76.000000 0.03427551 0.05102087 0.60361446 0.71875000 0.03425419
77.000000 0.03425913 0.05102087 0.60361446 0.71875000 0.03425419
78.000000 0.03427969 0.05102087 0.60361446 0.71875000 0.03425419
79.000000 0.03425730 0.05102087 0.60361446 0.71875000 0.03425419
80.000000 0.03426594 0.05102087 0.60361446 0.71875000 0.03425419
81.000000 0.03426240 0.05102087 0.60361446 0.71875000 0.03425419
82.000000 0.03426781 0.05102087 0.60361446 0.71875000 0.03425419
83.000000 0.03427336 0.05102087 0.60361446 0.71875000 0.03425419
84.000000 0.03426296 0.05102087 0.60361446 0.71875000 0.03425419
85.000000 0.03426750 0.05130339 0.60361446 0.71875000 0.03425419
86.000000 0.03426260 0.05130339 0.60361446 0.71875000 0.03425419
87.000000 0.03426173 0.05130339 0.60361446 0.71875000 0.03425419
88.000000 0.03425738 0.05130339 0.60361446 0.71875000 0.03425419
89.000000 0.03425553 0.05130339 0.60361446 0.71875000 0.03425419
90.000000 0.03425425 0.05130339 0.60361446 0.71875000 0.03425419
91.000000 0.03425100 0.05129485 0.60361446 0.71875000 0.03425100
92.000000 0.03425661 0.05129485 0.60361446 0.71875000 0.03425100
93.000000 0.03425643 0.05129485 0.60361446 0.71875000 0.03425100
94.000000 0.03425863 0.05129485 0.60361446 0.71875000 0.03425100
95.000000 0.03428133 0.05129485 0.60361446 0.71875000 0.03425100
96.000000 0.03427464 0.05129485 0.60361446 0.71875000 0.03425100
97.000000 0.03427099 0.05128564 0.60361446 0.71875000 0.03425100
98.000000 0.03425592 0.05128564 0.60361446 0.71875000 0.03425100
99.000000 0.03424883 0.05139520 0.60361446 0.71875000 0.03424883
100.000000 0.03424324 0.05139211 0.60361446 0.71875000 0.03424324
101.000000 0.03425899 0.05139211 0.60361446 0.71875000 0.03424324
102.000000 0.03426257 0.05139211 0.60361446 0.71875000 0.03424324
103.000000 0.03425982 0.05139211 0.60361446 0.71875000 0.03424324
104.000000 0.03427315 0.05139211 0.60361446 0.71875000 0.03424324
105.000000 0.03425875 0.05139211 0.60361446 0.71875000 0.03424324
106.000000 0.03425976 0.05139211 0.60361446 0.71875000 0.03424324
107.000000 0.03424991 0.05139211 0.60361446 0.71875000 0.03424324
108.000000 0.03425034 0.05139211 0.60361446 0.71875000 0.03424324
109.000000 0.03424956 0.05134285 0.60361446 0.71875000 0.03424324
110.000000 0.03424921 0.05134285 0.60361446 0.71875000 0.03424324
111.000000 0.03424947 0.05134285 0.60361446 0.71875000 0.03424324
112.000000 0.03424906 0.05134285 0.60361446 0.71875000 0.03424324
113.000000 0.03424823 0.05134285 0.60361446 0.71875000 0.03424324
114.000000 0.03424772 0.05134285 0.60361446 0.71875000 0.03424324
115.000000 0.03424771 0.05134285 0.60361446 0.71875000 0.03424324
116.000000 0.03424650 0.05134285 0.60361446 0.71875000 0.03424324
117.000000 0.03424541 0.05134285 0.60361446 0.71875000 0.03424324
118.000000 0.03424604 0.05134285 0.60361446 0.71875000 0.03424324
119.000000 0.03424455 0.05134285 0.60361446 0.71875000 0.03424324
120.000000 0.03424389 0.05134285 0.60361446 0.71875000 0.03424324
121.000000 0.03424326 0.05121996 0.60361446 0.71875000 0.03424324
122.000000 0.03424184 0.05122874 0.60361446 0.71875000 0.03424184
123.000000 0.03424160 0.05120725 0.60361446 0.71875000 0.03424160
124.000000 0.03423762 0.05120577 0.60361446 0.71875000 0.03423762
125.000000 0.03423672 0.05120835 0.60361446 0.71875000 0.03423672
126.000000 0.03423615 0.05121315 0.60361446 0.71875000 0.03423615
127.000000 0.03423500 0.05111376 0.60361446 0.71875000 0.03423500
128.000000 0.03423538 0.05111376 0.60361446 0.71875000 0.03423500
129.000000 0.03423756 0.05111376 0.60361446 0.71875000 0.03423500
130.000000 0.03423543 0.05111376 0.60361446 0.71875000 0.03423500
131.000000 0.03423299 0.05119113 0.60361446 0.71875000 0.03423299
132.000000 0.03423446 0.05119113 0.60361446 0.71875000 0.03423299
133.000000 0.03423459 0.05375579 0.60361446 0.69791667 0.03423299
134.000000 0.03711850 0.05375579 0.59518072 0.69791667 0.03423299
135.000000 0.03656287 0.05375579 0.59518072 0.69791667 0.03423299
136.000000 0.03657543 0.05375579 0.60120482 0.68750000 0.03423299
137.000000 0.03802457 0.05375579 0.60120482 0.69791667 0.03423299
138.000000 0.03747277 0.05375579 0.60120482 0.69791667 0.03423299
139.000000 0.03746895 0.05375579 0.59397590 0.68750000 0.03423299
140.000000 0.03674104 0.05375579 0.59518072 0.69791667 0.03423299
141.000000 0.03654793 0.05375579 0.59518072 0.69791667 0.03423299
142.000000 0.03654357 0.05375579 0.59518072 0.69791667 0.03423299
143.000000 0.03581543 0.05375579 0.60361446 0.71875000 0.03423299
144.000000 0.03462498 0.05375579 0.60361446 0.71875000 0.03423299
145.000000 0.03435567 0.05113975 0.60361446 0.71875000 0.03423299
146.000000 0.03493327 0.05113975 0.60361446 0.71875000 0.03423299
147.000000 0.03427388 0.05113975 0.60361446 0.71875000 0.03423299
148.000000 0.03449817 0.05113975 0.60361446 0.70833333 0.03423299
149.000000 0.03502871 0.05113975 0.60361446 0.71875000 0.03423299
150.000000 0.03440630 0.05113975 0.60361446 0.71875000 0.03423299
151.000000 0.03423587 0.05113975 0.60361446 0.71875000 0.03423299
152.000000 0.03473381 0.05113975 0.60361446 0.71875000 0.03423299
153.000000 0.03437590 0.05113975 0.60361446 0.71875000 0.03423299
154.000000 0.03437504 0.05113975 0.60361446 0.71875000 0.03423299
155.000000 0.03467375 0.05113975 0.60361446 0.71875000 0.03423299
156.000000 0.03433159 0.05113975 0.60361446 0.71875000 0.03423299
157.000000 0.03432360 0.05095044 0.60361446 0.71875000 0.03423299
158.000000 0.03426936 0.05095044 0.60361446 0.71875000 0.03423299
159.000000 0.03428166 0.05095044 0.60361446 0.71875000 0.03423299
160.000000 0.03424408 0.05095044 0.60361446 0.71875000 0.03423299
161.000000 0.03423980 0.05095044 0.60361446 0.71875000 0.03423299
162.000000 0.03423608 0.05095044 0.60361446 0.71875000 0.03423299
163.000000 0.03423691 0.05095044 0.60361446 0.71875000 0.03423299
164.000000 0.03423818 0.05095044 0.60361446 0.71875000 0.03423299
165.000000 0.03424823 0.05095044 0.60361446 0.71875000 0.03423299
166.000000 0.03424295 0.05095044 0.60361446 0.71875000 0.03423299
167.000000 0.03424681 0.05095044 0.60361446 0.71875000 0.03423299
168.000000 0.03424452 0.05095044 0.60361446 0.71875000 0.03423299
169.000000 0.03423805 0.05117403 0.60361446 0.71875000 0.03423299
170.000000 0.03423622 0.05117403 0.60361446 0.71875000 0.03423299
171.000000 0.03423881 0.05117403 0.60361446 0.71875000 0.03423299
172.000000 0.03424436 0.05117403 0.60361446 0.71875000 0.03423299
173.000000 0.03423691 0.05117403 0.60361446 0.71875000 0.03423299
174.000000 0.03423679 0.05117403 0.60361446 0.71875000 0.03423299
175.000000 0.03423568 0.05117403 0.60361446 0.71875000 0.03423299
176.000000 0.03423396 0.05117403 0.60361446 0.71875000 0.03423299
177.000000 0.03423396 0.05117403 0.60361446 0.71875000 0.03423299
178.000000 0.03423345 0.05117403 0.60361446 0.71875000 0.03423299
179.000000 0.03423297 0.05120096 0.60361446 0.71875000 0.03423297
180.000000 0.03423171 0.05121333 0.60361446 0.71875000 0.03423171
181.000000 0.03423124 0.05122729 0.60361446 0.71875000 0.03423124
182.000000 0.03423024 0.05123348 0.60361446 0.71875000 0.03423024
183.000000 0.03422417 0.05124645 0.60361446 0.71875000 0.03422417
184.000000 0.03422124 0.05126740 0.60361446 0.71875000 0.03422124
185.000000 0.03421927 0.05112206 0.60361446 0.71875000 0.03421927
186.000000 0.03422123 0.05112206 0.57469880 0.72916667 0.03421927
187.000000 0.03422434 0.05112206 0.60361446 0.71875000 0.03421927
188.000000 0.03422425 0.05112206 0.60361446 0.71875000 0.03421927
189.000000 0.03422214 0.05112206 0.57469880 0.72916667 0.03421927
190.000000 0.03423121 0.05112206 0.57469880 0.72916667 0.03421927
191.000000 0.03436644 0.05112206 0.60361446 0.70833333 0.03421927
192.000000 0.03481324 0.05112206 0.60361446 0.70833333 0.03421927
193.000000 0.03478968 0.05083231 0.60361446 0.71875000 0.03421927
194.000000 0.03455260 0.05083231 0.60361446 0.71875000 0.03421927
195.000000 0.03431284 0.05083231 0.60361446 0.71875000 0.03421927
196.000000 0.03428403 0.05083231 0.60361446 0.71875000 0.03421927
197.000000 0.03426463 0.05083231 0.60361446 0.71875000 0.03421927
198.000000 0.03422441 0.05083231 0.60361446 0.71875000 0.03421927
199.000000 0.03428965 0.05083231 0.60361446 0.71875000 0.03421927
200.000000 0.03423144 0.05083231 0.60361446 0.71875000 0.03421927
201.000000 0.03427596 0.05083231 0.60361446 0.71875000 0.03421927
202.000000 0.03438855 0.05083231 0.60361446 0.71875000 0.03421927
203.000000 0.03425684 0.05083231 0.60361446 0.71875000 0.03421927
204.000000 0.03422512 0.05083231 0.60361446 0.71875000 0.03421927
205.000000 0.03424621 0.05107101 0.60361446 0.71875000 0.03421927
206.000000 0.03423951 0.05107101 0.60361446 0.71875000 0.03421927
207.000000 0.03424812 0.05107101 0.60361446 0.71875000 0.03421927
208.000000 0.03424935 0.05107101 0.60361446 0.71875000 0.03421927
209.000000 0.03422671 0.05107101 0.60361446 0.71875000 0.03421927
210.000000 0.03421735 0.05122639 0.60361446 0.71875000 0.03421735
211.000000 0.03421466 0.05126374 0.60361446 0.71875000 0.03421466
212.000000 0.03420820 0.05123770 0.60361446 0.71875000 0.03420820
213.000000 0.03421585 0.05123770 0.60361446 0.71875000 0.03420820
214.000000 0.03421105 0.05123770 0.60361446 0.71875000 0.03420820
215.000000 0.03421054 0.05123770 0.60361446 0.71875000 0.03420820
216.000000 0.03421009 0.05123770 0.60361446 0.71875000 0.03420820
217.000000 0.03420508 0.05130567 0.60361446 0.71875000 0.03420508
218.000000 0.03420453 0.05122425 0.60361446 0.71875000 0.03420453
219.000000 0.03420339 0.05124797 0.60361446 0.71875000 0.03420339
220.000000 0.03420270 0.05126204 0.60361446 0.71875000 0.03420270
221.000000 0.03420206 0.05127184 0.60361446 0.71875000 0.03420206
222.000000 0.03420158 0.05121156 0.60361446 0.71875000 0.03420158
223.000000 0.03419818 0.05125162 0.60361446 0.71875000 0.03419818
224.000000 0.03419632 0.05128560 0.60361446 0.71875000 0.03419632
225.000000 0.03419338 0.05116509 0.60361446 0.71875000 0.03419338
226.000000 0.03419943 0.05116509 0.60361446 0.71875000 0.03419338
227.000000 0.03419183 0.05124129 0.60361446 0.71875000 0.03419183
228.000000 0.03419716 0.05124129 0.60361446 0.71875000 0.03419183
229.000000 0.03420712 0.05124149 0.60361446 0.71875000 0.03419183
230.000000 0.03421163 0.05124149 0.60361446 0.71875000 0.03419183
231.000000 0.03420405 0.05124149 0.60361446 0.71875000 0.03419183
232.000000 0.03419827 0.05124149 0.60361446 0.71875000 0.03419183
233.000000 0.03419454 0.05124149 0.60361446 0.71875000 0.03419183
234.000000 0.03419137 0.05121763 0.60361446 0.71875000 0.03419137
235.000000 0.03419311 0.05121763 0.60361446 0.71875000 0.03419137
236.000000 0.03419623 0.05121763 0.60361446 0.71875000 0.03419137
237.000000 0.03419324 0.05121763 0.60361446 0.71875000 0.03419137
238.000000 0.03419487 0.05121763 0.60361446 0.71875000 0.03419137
239.000000 0.03419504 0.05121763 0.60361446 0.71875000 0.03419137
240.000000 0.03419629 0.05121763 0.60361446 0.71875000 0.03419137
241.000000 0.03419273 0.05119173 0.60361446 0.71875000 0.03419137
242.000000 0.03419141 0.05119173 0.60361446 0.71875000 0.03419137
243.000000 0.03419012 0.05122310 0.60361446 0.71875000 0.03419012
244.000000 0.03418977 0.05117470 0.60361446 0.71875000 0.03418977
245.000000 0.03418827 0.05120232 0.60361446 0.71875000 0.03418827
246.000000 0.03418759 0.05125927 0.60361446 0.71875000 0.03418759
247.000000 0.03418759 0.05124510 0.60361446 0.71875000 0.03418759
248.000000 0.03418639 0.05125110 0.60361446 0.71875000 0.03418639
249.000000 0.03417505 0.05123383 0.60361446 0.71875000 0.03417505
250.000000 0.03417354 0.05121131 0.60361446 0.71875000 0.03417354
251.000000 0.03418038 0.05121131 0.60361446 0.71875000 0.03417354
252.000000 0.03418386 0.05121131 0.60361446 0.71875000 0.03417354
253.000000 0.03417926 0.05114053 0.60361446 0.71875000 0.03417354
254.000000 0.03418014 0.05114053 0.60361446 0.71875000 0.03417354
255.000000 0.03417848 0.05114053 0.60361446 0.71875000 0.03417354
256.000000 0.03417607 0.05114053 0.60361446 0.71875000 0.03417354
257.000000 0.03417445 0.05114053 0.60361446 0.71875000 0.03417354
258.000000 0.03417319 0.05121624 0.60361446 0.71875000 0.03417319
259.000000 0.03417268 0.05125070 0.60361446 0.71875000 0.03417268
260.000000 0.03417268 0.05126685 0.60361446 0.71875000 0.03417268
261.000000 0.03417367 0.05126685 0.60361446 0.71875000 0.03417268
262.000000 0.03417187 0.05125710 0.60361446 0.71875000 0.03417187
263.000000 0.03417073 0.05126012 0.60361446 0.71875000 0.03417073
264.000000 0.03416746 0.05120299 0.60361446 0.71875000 0.03416746
265.000000 0.03419642 0.05120751 0.57469880 0.72916667 0.03416746
266.000000 0.03418198 0.05120751 0.57469880 0.72916667 0.03416746
267.000000 0.03417967 0.05120751 0.57469880 0.72916667 0.03416746
268.000000 0.03417888 0.05120751 0.60361446 0.71875000 0.03416746
269.000000 0.03417274 0.05120751 0.60361446 0.71875000 0.03416746
270.000000 0.03417547 0.05120751 0.60361446 0.71875000 0.03416746
271.000000 0.03417776 0.05120751 0.60361446 0.71875000 0.03416746
272.000000 0.03417360 0.05120751 0.60361446 0.71875000 0.03416746
273.000000 0.03417704 0.05120751 0.60361446 0.71875000 0.03416746
274.000000 0.03417345 0.05120751 0.60361446 0.71875000 0.03416746
275.000000 0.03417242 0.05120751 0.60361446 0.71875000 0.03416746
276.000000 0.03416909 0.05120751 0.57469880 0.72916667 0.03416746
277.000000 0.03416988 0.05116547 0.57469880 0.72916667 0.03416746
278.000000 0.03416165 0.05114924 0.57469880 0.72916667 0.03416165
279.000000 0.03416258 0.05114924 0.60361446 0.71875000 0.03416165
